[Measurement conditions]
Sample identification,
Comment - 1,"Configuration=5-axis Cradle safety limit, Owner=User, Creation date=2021/03/24 15:36:14"
Comment - 2,"Goniometer=Theta/Theta; Minimum step size 2Theta:0.0001; Minimum step size Omega:0.0001"
Comment - 3,"Sample stage=Chi-Phi-x-y-z stage 240 mm; Minimum step size Phi:0.01; Minimum step size Chi:0.01; Minimum step size X:0.01; Minimum step size Y:0.01; Minimum step size Z:0.001"
Comment - 4,"Diffractometer system=EMPYREAN"
Comment - 5,"Measurement program=C:\Users\User\Documents\User\Shimomura lab\program_shimomura lab\TiO2-LAO 2t-w 20-90 Ge220 dcore.xrdmp, Identifier={4F83D392-D46F-473C-9A04-935A26DDC74A}"
Comment - 6,"Fine Calibration Offset for 2Theta = 0.0130 deg"
Anode material,Cu
K-Alpha1 wavelength,1.5405980
K-Alpha2 wavelength,1.5444260
Ratio K-Alpha2/K-Alpha1,0.000
Divergence slit,Fixed,0.76mm
Monochromator used,YES
Generator voltage, 45
Tube current, 40
File date and time,25/7/2022 10:29
Unit cell,
h k l, 0 0 0
Scan axis,2Theta-Omega
Scan range,20.00000,90.00000
Scan step size,0.0200000
Omega offset,0.0000
No. of points, 3500
Scan type,CONTINUOUS
Phi,0.00
Psi,0.00
X,0.00
Y,0.00
Z,9.338
Time per step,0.176
[Scan points]
Angle, TimePerStep, Intensity, ESD
79.57000, 0.176, 4.0, 2.0000
79.59000, 0.176, 8.0, 2.8284
79.61000, 0.176, 8.0, 2.8284
79.63000, 0.176, 6.0, 2.4495
79.65000, 0.176, 6.0, 2.4495
79.67000, 0.176, 5.0, 2.2361
79.69000, 0.176, 2.0, 1.4142
79.71000, 0.176, 3.0, 1.7321
79.73000, 0.176, 2.0, 1.4142
79.75000, 0.176, 3.0, 1.7321
79.77000, 0.176, 3.0, 1.7321
79.79000, 0.176, 5.0, 2.2361
79.81000, 0.176, 4.0, 2.0000
79.83000, 0.176, 3.0, 1.7321
79.85000, 0.176, 4.0, 2.0000
79.87000, 0.176, 2.0, 1.4142
79.89000, 0.176, 3.0, 1.7321
79.91000, 0.176, 4.0, 2.0000
79.93000, 0.176, 2.0, 1.4142
79.95000, 0.176, 3.0, 1.7321
79.97000, 0.176, 3.0, 1.7321
79.99000, 0.176, 6.0, 2.4495
80.01000, 0.176, 4.0, 2.0000
80.03000, 0.176, 3.0, 1.7321
80.05000, 0.176, 6.0, 2.4495
80.07000, 0.176, 6.0, 2.4495
80.09000, 0.176, 6.0, 2.4495
80.11000, 0.176, 2.0, 1.4142
80.13000, 0.176, 4.0, 2.0000
80.15000, 0.176, 8.0, 2.8284
80.17000, 0.176, 5.0, 2.2361
80.19000, 0.176, 8.0, 2.8284
80.21000, 0.176, 7.0, 2.6458
80.23000, 0.176, 10.0, 3.1623
80.25000, 0.176, 5.0, 2.2361
80.27000, 0.176, 4.0, 2.0000
80.29000, 0.176, 6.0, 2.4495
80.31000, 0.176, 3.0, 1.7321
80.33000, 0.176, 7.0, 2.6458
80.35000, 0.176, 6.0, 2.4495
80.37000, 0.176, 7.0, 2.6458
80.39000, 0.176, 12.0, 3.4641
80.41000, 0.176, 7.0, 2.6458
80.43000, 0.176, 9.0, 3.0000
80.45000, 0.176, 10.0, 3.1623
80.47000, 0.176, 8.0, 2.8284
80.49000, 0.176, 6.0, 2.4495
80.51000, 0.176, 8.0, 2.8284
80.53000, 0.176, 15.0, 3.8730
80.55000, 0.176, 13.0, 3.6056
80.57000, 0.176, 5.0, 2.2361
80.59000, 0.176, 8.0, 2.8284
80.61000, 0.176, 14.0, 3.7417
80.63000, 0.176, 12.0, 3.4641
80.65000, 0.176, 8.0, 2.8284
80.67000, 0.176, 19.0, 4.3589
80.69000, 0.176, 11.0, 3.3166
80.71000, 0.176, 16.0, 4.0000
80.73000, 0.176, 16.0, 4.0000
80.75000, 0.176, 14.0, 3.7417
80.77000, 0.176, 18.0, 4.2426
80.79000, 0.176, 16.0, 4.0000
80.81000, 0.176, 20.0, 4.4721
80.83000, 0.176, 15.0, 3.8730
80.85000, 0.176, 28.0, 5.2915
80.87000, 0.176, 27.0, 5.1962
80.89000, 0.176, 35.0, 5.9161
80.91000, 0.176, 26.0, 5.0990
80.93000, 0.176, 37.0, 6.0828
80.95000, 0.176, 33.0, 5.7446
80.97000, 0.176, 31.0, 5.5678
80.99000, 0.176, 33.0, 5.7446
81.01000, 0.176, 32.0, 5.6569
81.03000, 0.176, 23.0, 4.7958
81.05000, 0.176, 22.0, 4.6904
81.07000, 0.176, 24.0, 4.8990
81.09000, 0.176, 30.0, 5.4772
81.11000, 0.176, 19.0, 4.3589
81.13000, 0.176, 18.0, 4.2426
81.15000, 0.176, 21.0, 4.5826
81.17000, 0.176, 15.0, 3.8730
81.19000, 0.176, 14.0, 3.7417
81.21000, 0.176, 14.0, 3.7417
81.23000, 0.176, 10.0, 3.1623
81.25000, 0.176, 8.0, 2.8284
81.27000, 0.176, 7.0, 2.6458
81.29000, 0.176, 5.0, 2.2361
81.31000, 0.176, 9.0, 3.0000
81.33000, 0.176, 10.0, 3.1623
81.35000, 0.176, 8.0, 2.8284
81.37000, 0.176, 6.0, 2.4495
81.39000, 0.176, 6.0, 2.4495
81.41000, 0.176, 7.0, 2.6458
81.43000, 0.176, 6.0, 2.4495
81.45000, 0.176, 3.0, 1.7321
81.47000, 0.176, 5.0, 2.2361
81.49000, 0.176, 9.0, 3.0000
81.51000, 0.176, 5.0, 2.2361
81.53000, 0.176, 5.0, 2.2361
81.55000, 0.176, 7.0, 2.6458
81.57000, 0.176, 7.0, 2.6458
81.59000, 0.176, 7.0, 2.6458
81.61000, 0.176, 7.0, 2.6458
81.63000, 0.176, 5.0, 2.2361
81.65000, 0.176, 6.0, 2.4495
81.67000, 0.176, 6.0, 2.4495
81.69000, 0.176, 6.0, 2.4495
81.71000, 0.176, 12.0, 3.4641
81.73000, 0.176, 5.0, 2.2361
81.75000, 0.176, 5.0, 2.2361
81.77000, 0.176, 6.0, 2.4495
81.79000, 0.176, 5.0, 2.2361
81.81000, 0.176, 6.0, 2.4495
81.83000, 0.176, 5.0, 2.2361
81.85000, 0.176, 6.0, 2.4495
81.87000, 0.176, 5.0, 2.2361
81.89000, 0.176, 6.0, 2.4495
81.91000, 0.176, 2.0, 1.4142
81.93000, 0.176, 3.0, 1.7321
81.95000, 0.176, 4.0, 2.0000
81.97000, 0.176, 4.0, 2.0000
81.99000, 0.176, 3.0, 1.7321
82.01000, 0.176, 2.0, 1.4142
82.03000, 0.176, 4.0, 2.0000
82.05000, 0.176, 5.0, 2.2361
82.07000, 0.176, 5.0, 2.2361
82.09000, 0.176, 1.0, 1.0000
82.11000, 0.176, 3.0, 1.7321
82.13000, 0.176, 4.0, 2.0000
82.15000, 0.176, 2.0, 1.4142
82.17000, 0.176, 7.0, 2.6458
82.19000, 0.176, 6.0, 2.4495
82.21000, 0.176, 4.0, 2.0000
82.23000, 0.176, 3.0, 1.7321
82.25000, 0.176, 6.0, 2.4495
82.27000, 0.176, 5.0, 2.2361
82.29000, 0.176, 5.0, 2.2361
82.31000, 0.176, 7.0, 2.6458
82.33000, 0.176, 8.0, 2.8284
82.35000, 0.176, 3.0, 1.7321
82.37000, 0.176, 2.0, 1.4142
82.39000, 0.176, 5.0, 2.2361
82.41000, 0.176, 6.0, 2.4495
82.43000, 0.176, 5.0, 2.2361
82.45000, 0.176, 3.0, 1.7321
82.47000, 0.176, 3.0, 1.7321
82.49000, 0.176, 1.0, 1.0000
82.51000, 0.176, 2.0, 1.4142
82.53000, 0.176, 4.0, 2.0000
82.55000, 0.176, 2.0, 1.4142
82.57000, 0.176, 4.0, 2.0000
82.59000, 0.176, 6.0, 2.4495
82.61000, 0.176, 6.0, 2.4495
82.63000, 0.176, 6.0, 2.4495
82.65000, 0.176, 2.0, 1.4142
82.67000, 0.176, 5.0, 2.2361
82.69000, 0.176, 3.0, 1.7321
82.71000, 0.176, 1.0, 1.0000
82.73000, 0.176, 3.0, 1.7321
82.75000, 0.176, 3.0, 1.7321
82.77000, 0.176, 6.0, 2.4495
82.79000, 0.176, 4.0, 2.0000
82.81000, 0.176, 5.0, 2.2361
82.83000, 0.176, 4.0, 2.0000
82.85000, 0.176, 6.0, 2.4495
82.87000, 0.176, 5.0, 2.2361
82.89000, 0.176, 5.0, 2.2361
82.91000, 0.176, 6.0, 2.4495
82.93000, 0.176, 2.0, 1.4142
82.95000, 0.176, 5.0, 2.2361
82.97000, 0.176, 4.0, 2.0000
82.99000, 0.176, 2.0, 1.4142
83.01000, 0.176, 2.0, 1.4142
83.03000, 0.176, 4.0, 2.0000
83.05000, 0.176, 5.0, 2.2361
83.07000, 0.176, 2.0, 1.4142
83.09000, 0.176, 2.0, 1.4142
83.11000, 0.176, 1.0, 1.0000
83.13000, 0.176, 4.0, 2.0000
83.15000, 0.176, 4.0, 2.0000
83.17000, 0.176, 10.0, 3.1623
83.19000, 0.176, 2.0, 1.4142
83.21000, 0.176, 1.0, 1.0000
83.23000, 0.176, 4.0, 2.0000
83.25000, 0.176, 3.0, 1.7321
83.27000, 0.176, 3.0, 1.7321
83.29000, 0.176, 5.0, 2.2361
83.31000, 0.176, 2.0, 1.4142
83.33000, 0.176, 1.0, 1.0000
83.35000, 0.176, 5.0, 2.2361
83.37000, 0.176, 1.0, 1.0000
83.39000, 0.176, 6.0, 2.4495
83.41000, 0.176, 2.0, 1.4142
83.43000, 0.176, 6.0, 2.4495
83.45000, 0.176, 5.0, 2.2361
83.47000, 0.176, 3.0, 1.7321
83.49000, 0.176, 3.0, 1.7321
83.51000, 0.176, 4.0, 2.0000
83.53000, 0.176, 2.0, 1.4142
83.55000, 0.176, 1.0, 1.0000
83.57000, 0.176, 3.0, 1.7321
83.59000, 0.176, 4.0, 2.0000
83.61000, 0.176, 3.0, 1.7321
83.63000, 0.176, 2.0, 1.4142
83.65000, 0.176, 2.0, 1.4142
83.67000, 0.176, 3.0, 1.7321
83.69000, 0.176, 4.0, 2.0000
83.71000, 0.176, 6.0, 2.4495
83.73000, 0.176, 2.0, 1.4142
83.75000, 0.176, 3.0, 1.7321
83.77000, 0.176, 2.0, 1.4142
83.79000, 0.176, 8.0, 2.8284
83.81000, 0.176, 4.0, 2.0000
83.83000, 0.176, 7.0, 2.6458
83.85000, 0.176, 5.0, 2.2361
83.87000, 0.176, 5.0, 2.2361
83.89000, 0.176, 4.0, 2.0000
83.91000, 0.176, 2.0, 1.4142
83.93000, 0.176, 6.0, 2.4495
83.95000, 0.176, 4.0, 2.0000
83.97000, 0.176, 4.0, 2.0000
83.99000, 0.176, 2.0, 1.4142
84.01000, 0.176, 3.0, 1.7321
84.03000, 0.176, 3.0, 1.7321
84.05000, 0.176, 4.0, 2.0000
84.07000, 0.176, 4.0, 2.0000
84.09000, 0.176, 4.0, 2.0000
84.11000, 0.176, 2.0, 1.4142
84.13000, 0.176, 5.0, 2.2361
84.15000, 0.176, 6.0, 2.4495
84.17000, 0.176, 2.0, 1.4142
84.19000, 0.176, 5.0, 2.2361
84.21000, 0.176, 4.0, 2.0000
84.23000, 0.176, 5.0, 2.2361
84.25000, 0.176, 4.0, 2.0000
84.27000, 0.176, 4.0, 2.0000
84.29000, 0.176, 4.0, 2.0000
84.31000, 0.176, 6.0, 2.4495
84.33000, 0.176, 2.0, 1.4142
84.35000, 0.176, 3.0, 1.7321
84.37000, 0.176, 1.0, 1.0000
84.39000, 0.176, 3.0, 1.7321
84.41000, 0.176, 4.0, 2.0000
84.43000, 0.176, 4.0, 2.0000
84.45000, 0.176, 3.0, 1.7321
84.47000, 0.176, 4.0, 2.0000
84.49000, 0.176, 7.0, 2.6458
84.51000, 0.176, 1.0, 1.0000
84.53000, 0.176, 4.0, 2.0000
84.55000, 0.176, 4.0, 2.0000
84.57000, 0.176, 5.0, 2.2361
84.59000, 0.176, 2.0, 1.4142
84.61000, 0.176, 3.0, 1.7321
84.63000, 0.176, 4.0, 2.0000
84.65000, 0.176, 3.0, 1.7321
84.67000, 0.176, 3.0, 1.7321
84.69000, 0.176, 5.0, 2.2361
84.71000, 0.176, 4.0, 2.0000
84.73000, 0.176, 1.0, 1.0000
84.75000, 0.176, 4.0, 2.0000
84.77000, 0.176, 6.0, 2.4495
84.79000, 0.176, 5.0, 2.2361
84.81000, 0.176, 3.0, 1.7321
84.83000, 0.176, 3.0, 1.7321
84.85000, 0.176, 3.0, 1.7321
84.87000, 0.176, 4.0, 2.0000
84.89000, 0.176, 4.0, 2.0000
84.91000, 0.176, 4.0, 2.0000
84.93000, 0.176, 3.0, 1.7321
84.95000, 0.176, 4.0, 2.0000
84.97000, 0.176, 4.0, 2.0000
84.99000, 0.176, 7.0, 2.6458
85.01000, 0.176, 4.0, 2.0000
85.03000, 0.176, 6.0, 2.4495
85.05000, 0.176, 7.0, 2.6458
85.07000, 0.176, 2.0, 1.4142
85.09000, 0.176, 4.0, 2.0000
85.11000, 0.176, 12.0, 3.4641
85.13000, 0.176, 2.0, 1.4142
85.15000, 0.176, 6.0, 2.4495
85.17000, 0.176, 3.0, 1.7321
85.19000, 0.176, 6.0, 2.4495
85.21000, 0.176, 2.0, 1.4142
85.23000, 0.176, 0.0, 0.0000
85.25000, 0.176, 3.0, 1.7321
85.27000, 0.176, 4.0, 2.0000
85.29000, 0.176, 5.0, 2.2361
85.31000, 0.176, 6.0, 2.4495
85.33000, 0.176, 7.0, 2.6458
85.35000, 0.176, 6.0, 2.4495
85.37000, 0.176, 2.0, 1.4142
85.39000, 0.176, 6.0, 2.4495
85.41000, 0.176, 5.0, 2.2361
85.43000, 0.176, 5.0, 2.2361
85.45000, 0.176, 1.0, 1.0000
85.47000, 0.176, 6.0, 2.4495
85.49000, 0.176, 4.0, 2.0000
85.51000, 0.176, 3.0, 1.7321
85.53000, 0.176, 6.0, 2.4495
85.55000, 0.176, 5.0, 2.2361
85.57000, 0.176, 4.0, 2.0000
85.59000, 0.176, 6.0, 2.4495
85.61000, 0.176, 5.0, 2.2361
85.63000, 0.176, 3.0, 1.7321
85.65000, 0.176, 3.0, 1.7321
85.67000, 0.176, 1.0, 1.0000
85.69000, 0.176, 7.0, 2.6458
85.71000, 0.176, 4.0, 2.0000
85.73000, 0.176, 4.0, 2.0000
85.75000, 0.176, 6.0, 2.4495
85.77000, 0.176, 4.0, 2.0000
85.79000, 0.176, 2.0, 1.4142
85.81000, 0.176, 3.0, 1.7321
85.83000, 0.176, 4.0, 2.0000
85.85000, 0.176, 4.0, 2.0000
85.87000, 0.176, 2.0, 1.4142
85.89000, 0.176, 6.0, 2.4495
85.91000, 0.176, 5.0, 2.2361
85.93000, 0.176, 4.0, 2.0000
85.95000, 0.176, 4.0, 2.0000
85.97000, 0.176, 3.0, 1.7321
85.99000, 0.176, 2.0, 1.4142
86.01000, 0.176, 5.0, 2.2361
86.03000, 0.176, 2.0, 1.4142
86.05000, 0.176, 3.0, 1.7321
86.07000, 0.176, 3.0, 1.7321
86.09000, 0.176, 5.0, 2.2361
86.11000, 0.176, 4.0, 2.0000
86.13000, 0.176, 4.0, 2.0000
86.15000, 0.176, 5.0, 2.2361
86.17000, 0.176, 5.0, 2.2361
86.19000, 0.176, 6.0, 2.4495
86.21000, 0.176, 9.0, 3.0000
86.23000, 0.176, 5.0, 2.2361
86.25000, 0.176, 6.0, 2.4495
86.27000, 0.176, 3.0, 1.7321
86.29000, 0.176, 3.0, 1.7321
86.31000, 0.176, 3.0, 1.7321
86.33000, 0.176, 7.0, 2.6458
86.35000, 0.176, 4.0, 2.0000
86.37000, 0.176, 5.0, 2.2361
86.39000, 0.176, 2.0, 1.4142
86.41000, 0.176, 6.0, 2.4495
86.43000, 0.176, 3.0, 1.7321
86.45000, 0.176, 5.0, 2.2361
86.47000, 0.176, 6.0, 2.4495
86.49000, 0.176, 6.0, 2.4495
86.51000, 0.176, 5.0, 2.2361
86.53000, 0.176, 5.0, 2.2361
86.55000, 0.176, 2.0, 1.4142
86.57000, 0.176, 1.0, 1.0000
86.59000, 0.176, 2.0, 1.4142
86.61000, 0.176, 5.0, 2.2361
86.63000, 0.176, 5.0, 2.2361
86.65000, 0.176, 4.0, 2.0000
86.67000, 0.176, 6.0, 2.4495
86.69000, 0.176, 5.0, 2.2361
86.71000, 0.176, 4.0, 2.0000
86.73000, 0.176, 1.0, 1.0000
86.75000, 0.176, 3.0, 1.7321
86.77000, 0.176, 2.0, 1.4142
86.79000, 0.176, 4.0, 2.0000
86.81000, 0.176, 5.0, 2.2361
86.83000, 0.176, 7.0, 2.6458
86.85000, 0.176, 7.0, 2.6458
86.87000, 0.176, 3.0, 1.7321
86.89000, 0.176, 6.0, 2.4495
86.91000, 0.176, 6.0, 2.4495
86.93000, 0.176, 4.0, 2.0000
86.95000, 0.176, 2.0, 1.4142
86.97000, 0.176, 4.0, 2.0000
86.99000, 0.176, 3.0, 1.7321
87.01000, 0.176, 4.0, 2.0000
87.03000, 0.176, 4.0, 2.0000
87.05000, 0.176, 5.0, 2.2361
87.07000, 0.176, 7.0, 2.6458
87.09000, 0.176, 2.0, 1.4142
87.11000, 0.176, 3.0, 1.7321
87.13000, 0.176, 5.0, 2.2361
87.15000, 0.176, 3.0, 1.7321
87.17000, 0.176, 5.0, 2.2361
87.19000, 0.176, 5.0, 2.2361
87.21000, 0.176, 3.0, 1.7321
87.23000, 0.176, 6.0, 2.4495
87.25000, 0.176, 3.0, 1.7321
87.27000, 0.176, 0.0, 0.0000
87.29000, 0.176, 2.0, 1.4142
87.31000, 0.176, 0.0, 0.0000
87.33000, 0.176, 1.0, 1.0000
87.35000, 0.176, 3.0, 1.7321
87.37000, 0.176, 4.0, 2.0000
87.39000, 0.176, 4.0, 2.0000
87.41000, 0.176, 3.0, 1.7321
87.43000, 0.176, 6.0, 2.4495
87.45000, 0.176, 2.0, 1.4142
87.47000, 0.176, 4.0, 2.0000
87.49000, 0.176, 3.0, 1.7321
87.51000, 0.176, 5.0, 2.2361
87.53000, 0.176, 5.0, 2.2361
87.55000, 0.176, 1.0, 1.0000
87.57000, 0.176, 3.0, 1.7321
87.59000, 0.176, 5.0, 2.2361
87.61000, 0.176, 2.0, 1.4142
87.63000, 0.176, 2.0, 1.4142
87.65000, 0.176, 3.0, 1.7321
87.67000, 0.176, 3.0, 1.7321
87.69000, 0.176, 2.0, 1.4142
87.71000, 0.176, 5.0, 2.2361
87.73000, 0.176, 5.0, 2.2361
87.75000, 0.176, 3.0, 1.7321
87.77000, 0.176, 6.0, 2.4495
87.79000, 0.176, 3.0, 1.7321
87.81000, 0.176, 2.0, 1.4142
87.83000, 0.176, 5.0, 2.2361
87.85000, 0.176, 9.0, 3.0000
87.87000, 0.176, 5.0, 2.2361
87.89000, 0.176, 7.0, 2.6458
87.91000, 0.176, 5.0, 2.2361
87.93000, 0.176, 6.0, 2.4495
87.95000, 0.176, 3.0, 1.7321
87.97000, 0.176, 2.0, 1.4142
87.99000, 0.176, 4.0, 2.0000
88.01000, 0.176, 6.0, 2.4495
88.03000, 0.176, 2.0, 1.4142
88.05000, 0.176, 4.0, 2.0000
88.07000, 0.176, 3.0, 1.7321
88.09000, 0.176, 5.0, 2.2361
88.11000, 0.176, 5.0, 2.2361
88.13000, 0.176, 0.0, 0.0000
88.15000, 0.176, 3.0, 1.7321
88.17000, 0.176, 3.0, 1.7321
88.19000, 0.176, 4.0, 2.0000
88.21000, 0.176, 8.0, 2.8284
88.23000, 0.176, 2.0, 1.4142
88.25000, 0.176, 0.0, 0.0000
88.27000, 0.176, 1.0, 1.0000
88.29000, 0.176, 5.0, 2.2361
88.31000, 0.176, 1.0, 1.0000
88.33000, 0.176, 2.0, 1.4142
88.35000, 0.176, 1.0, 1.0000
88.37000, 0.176, 5.0, 2.2361
88.39000, 0.176, 5.0, 2.2361
88.41000, 0.176, 4.0, 2.0000
88.43000, 0.176, 4.0, 2.0000
88.45000, 0.176, 3.0, 1.7321
88.47000, 0.176, 1.0, 1.0000
88.49000, 0.176, 3.0, 1.7321
88.51000, 0.176, 7.0, 2.6458
88.53000, 0.176, 1.0, 1.0000
88.55000, 0.176, 5.0, 2.2361
88.57000, 0.176, 5.0, 2.2361
88.59000, 0.176, 2.0, 1.4142
88.61000, 0.176, 7.0, 2.6458
88.63000, 0.176, 5.0, 2.2361
88.65000, 0.176, 4.0, 2.0000
88.67000, 0.176, 6.0, 2.4495
88.69000, 0.176, 6.0, 2.4495
88.71000, 0.176, 4.0, 2.0000
88.73000, 0.176, 2.0, 1.4142
88.75000, 0.176, 2.0, 1.4142
88.77000, 0.176, 6.0, 2.4495
88.79000, 0.176, 3.0, 1.7321
88.81000, 0.176, 3.0, 1.7321
88.83000, 0.176, 2.0, 1.4142
88.85000, 0.176, 1.0, 1.0000
88.87000, 0.176, 4.0, 2.0000
88.89000, 0.176, 1.0, 1.0000
88.91000, 0.176, 6.0, 2.4495
88.93000, 0.176, 4.0, 2.0000
88.95000, 0.176, 3.0, 1.7321
88.97000, 0.176, 2.0, 1.4142
88.99000, 0.176, 3.0, 1.7321
89.01000, 0.176, 4.0, 2.0000
89.03000, 0.176, 2.0, 1.4142
89.05000, 0.176, 5.0, 2.2361
89.07000, 0.176, 5.0, 2.2361
89.09000, 0.176, 3.0, 1.7321
89.11000, 0.176, 5.0, 2.2361
89.13000, 0.176, 3.0, 1.7321
89.15000, 0.176, 1.0, 1.0000
89.17000, 0.176, 1.0, 1.0000
89.19000, 0.176, 4.0, 2.0000
89.21000, 0.176, 2.0, 1.4142
89.23000, 0.176, 3.0, 1.7321
89.25000, 0.176, 2.0, 1.4142
89.27000, 0.176, 3.0, 1.7321
89.29000, 0.176, 5.0, 2.2361
89.31000, 0.176, 5.0, 2.2361
89.33000, 0.176, 1.0, 1.0000
89.35000, 0.176, 7.0, 2.6458
89.37000, 0.176, 3.0, 1.7321
89.39000, 0.176, 4.0, 2.0000
89.41000, 0.176, 1.0, 1.0000
89.43000, 0.176, 6.0, 2.4495
89.45000, 0.176, 9.0, 3.0000
89.47000, 0.176, 4.0, 2.0000
89.49000, 0.176, 1.0, 1.0000
89.51000, 0.176, 6.0, 2.4495
89.53000, 0.176, 7.0, 2.6458
89.55000, 0.176, 3.0, 1.7321
89.57000, 0.176, 6.0, 2.4495
89.59000, 0.176, 9.0, 3.0000
89.61000, 0.176, 5.0, 2.2361
89.63000, 0.176, 2.0, 1.4142
89.65000, 0.176, 3.0, 1.7321
89.67000, 0.176, 5.0, 2.2361
89.69000, 0.176, 2.0, 1.4142
89.71000, 0.176, 5.0, 2.2361
89.73000, 0.176, 0.0, 0.0000
89.75000, 0.176, 5.0, 2.2361
89.77000, 0.176, 1.0, 1.0000
89.79000, 0.176, 2.0, 1.4142
89.81000, 0.176, 8.0, 2.8284
89.83000, 0.176, 7.0, 2.6458
89.85000, 0.176, 8.0, 2.8284
89.87000, 0.176, 1.0, 1.0000
89.89000, 0.176, 5.0, 2.2361
89.91000, 0.176, 2.0, 1.4142
89.93000, 0.176, 5.0, 2.2361
89.95000, 0.176, 3.0, 1.7321
89.97000, 0.176, 5.0, 2.2361
89.99000, 0.176, 7.0, 2.6458
